smiles,value
Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,5.33
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,6.0
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,5.75
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.07
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,8.645
Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1,5.72
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,7.55
COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,8.07571428571429
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,9.54
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,6.7
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.35
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,8.525
O=C(c1ccc(C=Cc2[nH]nc3ccccc23)cc1)N1CCNCC1,7.52
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,8.08
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,7.89
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,7.3
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,9.22
CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,7.54
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.96
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,8.8
Nc1nc(Nc2ccc(C3CCC(N4CCOCC4)CC3)cc2)nn1-c1ccccn1,6.7
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,8.5
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,6.4
CCCCN(CCC#N)C(=O)c1ccc2[nH]c(-c3[nH]nc4ccccc34)nc2c1,6.0
Nc1ncnc2c1C(=O)Nc1ccccc1N2,5.2
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,6.1
COCOc1cccc(OCOC)c1-c1ccc(NS(C)(=O)=O)cc1C(=O)OC,6.2
Cc1ccc(-c2cc3c(NCCN)ccc(C(N)=O)c3[nH]2)cc1,6.3
Nc1[nH]nc2cccc(-c3ccc(F)cc3)c12,5.2
Cc1nnc(-c2ccccc2)c(C#N)n1,4.2
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,9.5
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,8.7
Oc1nc2cc(Br)cnc2[nH]1,4.5
Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)[nH]n1,5.9
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,8.1
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,5.8
Nc1nnc2cncc(Cl)n12,4.3
Oc1ncnc2c(Cl)cccc12,4.6
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,6.4
Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,7.2
CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3[nH]cnc3n2)cc1,6.7
COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,5.8
CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,9.1
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,7.2
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,6.5
Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2c(-c3ccc4c(c3)OCO4)cnn12,8.1
Nc1ncnc2scc(-c3ccccc3)c12,6.4
Oc1[nH]nc2ccc(Br)cc12,4.2
COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,6.2
Cc1cccc(-c2cccc3onc(N)c23)c1,5.1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(Cl)cc12,5.8
Oc1nc2ccc(Cl)cc2c2ncnn12,4.9
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,6.2
CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,6.7
O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,6.4
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,9.9
CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,8.5
ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,5.8
Nc1nc(O)nc2sccc12,4.2
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,6.4
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,6.6
Nc1ncc2cccc(-c3ccccc3)n12,4.7
CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,5.9
O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,7.4
O=C(Nc1cccc(C2Nc3ccc4ccccc4c3C3C=CCC32)c1)c1ccc(F)cc1,5.8
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,7.5
CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,6.5
COc1ccc2c(c1)c(-c1cc3nc(Br)cnc3[nH]1)cn2C,5.8
COc1cccc(OC)c1CNc1nc(NC2CCCCC2)nc2ccc(Cl)cc12,8.0
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCCN(C)C)cc2NC3=O)ccc1O,5.9
Nc1ncnc2c1N=C(c1ccccc1)CCN2,4.3
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,9.3
COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,6.1
CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,6.6
CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,4.5
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,9.1
Fc1cccc(CNc2ncnc3[nH]cnc23)c1,4.9
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,6.3
CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,6.2
Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,8.4
Nc1ncnc2sccc12,4.6
O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,5.7
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,8.9
C=Cc1ccc(-c2cccc3nnc(N)n23)cc1,5.2
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5.90333333333333
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,9.4
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,6.0
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,7.4
O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,6.2
CC(C)Nc1nccc(Nc2ncc(-c3ccccc3)s2)n1,7.8
O=C1Cc2cc(-c3ccccc3)cnc2N1,4.3
Nc1cc(=O)[nH]n1-c1ccccn1,4.5
Cc1ccc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)nc1,6.1
Cc1[nH]nc2ccc(-c3cccnc3)cc12,4.6
CCN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,6.4
CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1,5.8
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5.59
O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,6.0
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,6.9
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,8.91
Cc1ccc(NCc2ccc(-c3ccc(F)cc3)nc2)cc1,6.7
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,7.1
Cc1cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc(-n2cnc(C)c2)c1,7.015
Cc1cn(-c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,8.07
Cc1cn(-c2cccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,6.295
O=C1Nc2ccccc2C1=Cc1cn[nH]c1-c1ccccc1[N+](=O)[O-],9.4
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,7.0
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,6.61
CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,7.58
Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,4.55
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,5.14
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(C=CC(=O)Nc5ccccc5N)c4)cc23)c1,4.8
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(C=CC(=O)NO)c4)cc23)c1,4.16
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)CCN1CCN(C)CC1,7.72
OC1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,5.34
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,5.66
N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,5.7
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCC(N(C)C)C2)cc1Nc1nccc(-c2cccnc2)n1,7.75
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cncnc2)n1,7.58
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C(=O)OC(C)(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1,6.63
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1,7.75
CCN1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,7.82
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,7.69
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(CCO)CC2)cc1Nc1nccc(-c2cccnc2)n1,7.7
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2ccncc2)n1,7.62
CC(=O)N1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,7.39
Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCNCC2)cc1Nc1nccc(-c2cccnc2)n1,7.92
CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,5.29
OCC(Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,9.0
Cc1[nH]nc2ccc(-c3cc(NC(CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,9.0
CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,4.09
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)CC(N(C)c3cncnc3)C4)cc(C(F)(F)F)c2)cn1,5.99
CN1C(=O)C(N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,6.0
CN1C(=O)C(N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0
CN1C(=O)C(N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0
CCN(CC)CCNC(=O)c1cc(C)c(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,4.7
CC(C)c1cc(C=C2C(=O)Nc3ccccc32)cc(C(C)C)c1O,4.76
